year,season,league_name,week,team_1,team_2,set_number,state,date,team,player_name,champion,side,KDA,largest_killing_spree,largest_multi_kill,first_blood,total_damage_dealt_to_champions,physical_damage_dealt_to_champions,magic_damage_dealt_to_champions,true_damage_dealt_to_champions,total_damage_dealt,physical_damage_dealt,magic_damage_dealt,true_damage_dealt,largest_critical_strike,damage_dealt_to_objectives,damage_dealt_to_turrets,total_heal,total_damage_taken,physical_damage_taken,magical_damage_taken,true_damage_taken,wards_placed,wards_killed,sight_wards_bought_in_game,vision_wards_bought_in_game,earned_gold,gold_spent,minion_kills,neutral_minions_kills,neutral_minions_kills_team_jungle,neutral_minions_kills_enemy_jungle
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,GRX,PK,Gnar,blue,1/1/8,1,1,○fb,13.0k,11.0k,2.0k,0.0k,155.8k,135.1k,12.5k,8.1k,-,3.7k,1.7k,5.9k,30.8k,21.1k,8.0k,1.6k,22,3,-,11,11.8k,11.5k,231,6,3,-
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,GRX,Gemini,XinZhao,blue,6/2/7,4,1,○fb,13.1k,10.9k,1.1k,1.1k,157.0k,130.3k,16.4k,10.3k,-,10.9k,1.6k,16.7k,30.4k,17.8k,11.2k,1.4k,41,18,-,18,13.0k,12.0k,42,132,98,7
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,GRX,Candy,Neeko,blue,5/4/4,3,1,○fb,15.6k,0.9k,14.8k,0.0k,183.2k,23.3k,152.8k,7.2k,-,1.9k,0.0k,1.5k,18.8k,6.9k,11.7k,0.2k,20,5,-,6,12.8k,12.3k,249,16,16,-
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,GRX,Bruce,Sivir,blue,4/4/7,3,1,○fb,27.3k,26.6k,0.4k,0.3k,302.1k,298.2k,2.4k,1.5k,943,6.7k,2.5k,1.4k,12.8k,6.6k,5.8k,0.3k,14,9,-,4,15.7k,14.6k,336,20,17,-
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,GRX,Yoon,Lux,blue,1/6/11,1,1,○fb,8.8k,1.2k,6.1k,1.5k,17.9k,2.9k,13.0k,2.0k,-,0.8k,0.4k,5.6k,11.2k,5.1k,5.8k,0.2k,44,8,-,19,8.5k,8.1k,18,-,-,-
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,MAD,Liang,Jayce,red,4/3/4,2,1,○fb,17.1k,13.8k,3.1k,0.2k,226.8k,193.3k,25.0k,8.5k,-,26.6k,18.8k,5.0k,23.5k,17.0k,5.6k,0.9k,21,12,-,11,16.3k,15.3k,296,26,9,13
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,MAD,Kongyue,Sylas,red,4/4/8,2,1,○fb,14.7k,2.6k,11.4k,0.7k,188.9k,22.0k,148.8k,18.1k,-,33.7k,0.0k,11.2k,29.4k,24.1k,4.7k,0.6k,16,16,-,16,13.7k,13.1k,56,157,95,8
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,MAD,Uniboy,Orianna,red,3/5/7,3,1,○fb,20.1k,0.6k,19.6k,0.0k,205.8k,16.1k,187.9k,1.9k,-,8.0k,1.2k,2.8k,18.5k,8.1k,10.2k,0.2k,21,13,-,10,14.1k,12.7k,274,32,28,4
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,MAD,Breeze,Kalista,red,4/2/9,2,1,○fb,16.5k,14.7k,1.0k,0.9k,223.2k,197.9k,1.6k,23.6k,563,31.0k,4.3k,7.3k,19.2k,15.0k,3.8k,0.4k,11,18,-,4,15.7k,14.5k,289,33,14,1
2019.0,summer,LMS,4,MAD Team,G Rex,2.0,OK,7/12/2019,MAD,K,Nautilus,red,2/3/8,2,1,●fb,8.2k,1.1k,5.2k,1.9k,50.9k,10.9k,20.3k,19.7k,-,6.2k,0.3k,2.7k,14.8k,11.0k,3.1k,0.7k,51,7,-,17,9.7k,9.2k,56,-,-,-
